,timestep,Clipper-Europa distance,velocity,acceleration
418,991238313.4607,2943759,13.656881173513133,1.9560107085649754e-05
419,991756713.4607,3852136,15.744398060437874,9.198609148407353e-06
420,992275113.4607,2709603,16.65263210536077,1.3077670290155439e-05
421,992793513.4607,127395,5.169908338168787,0.00020835940628669683
422,993311913.4607,3804859,15.023222056592735,1.1591101771594164e-05
423,993830313.4607,3024290,16.248668980774514,9.520661544530953e-06
424,993834633.4607,3015836,16.2556340943168,9.542110628225989e-06
425,993838953.4607,3013982,16.26256495904806,9.564236998840482e-06
426,993843273.4607,3018394,16.26946167585948,9.58703926912662e-06
427,993847593.4607,3028713,16.27632433618595,9.610524936702426e-06
428,993851913.4607,3044549,16.283153021472785,9.634701858829235e-06
429,993856233.4607,3065491,16.289947795225046,9.659649608203475e-06
430,993860553.4607,3091107,16.296708704701754,9.68531653274365e-06
431,993864873.4607,3120946,16.303435796300654,9.71170166751118e-06
432,993869193.4607,3154544,16.310129105143453,9.738814017191126e-06
433,993873513.4607,3191429,16.316788654058566,9.76666302443004e-06
434,993877833.4607,3231126,16.32341444479254,9.795335464981892e-06
435,993882153.4607,3273161,16.330006460201282,9.824777219483062e-06
436,993886473.4607,3317062,16.33656468337174,9.85498863107014e-06
437,993890793.4607,3362371,16.343089085449183,9.885980824178047e-06
438,993895113.4607,3408640,16.34957962425128,9.917765219806621e-06
439,993899433.4607,3455438,16.356036233753812,9.950437526659994e-06
440,993903753.4607,3502357,16.36245882713665,9.983940617985196e-06
441,993908073.4607,3549010,16.368847320742873,1.0018276120305707e-05
442,993912393.4607,3595039,16.375201618088514,1.0053457385663417e-05
443,993916713.4607,3640119,16.381521609723254,1.0089498228107973e-05
444,993921033.4607,3683983,16.387807160143613,1.012650428215002e-05
445,993925353.4607,3726487,16.394058111877282,1.0164414048063894e-05
446,993929673.4607,3767519,16.4002743138048,1.0203230110758424e-05
447,993933993.4607,3806972,16.406455601934486,1.0242967406279878e-05
448,993938313.4607,3844734,16.41260179862255,1.02836415647069e-05
449,993942633.4607,3880689,16.418712696260812,1.0325368171465071e-05
450,993946953.4607,3914709,16.42478806116303,1.0368080076709787e-05
451,993951273.4607,3946651,16.43082766515802,1.0411780300890687e-05
452,993955593.4607,3976357,16.43683126172786,1.0456485805272342e-05
453,993959913.4607,4003649,16.44279858411293,1.0502214642925945e-05
454,993964233.4607,4028332,16.448729325761562,1.0549096218415814e-05
455,993968553.4607,4050189,16.454623145487208,1.05970593166513e-05
456,993972873.4607,4068981,16.460479707261,1.0646110105221245e-05
457,993977193.4607,4084451,16.4662986539484,1.0696270621561148e-05
458,993981513.4607,4096320,16.472079607793045,1.0747563505626723e-05
459,993985833.4607,4104289,16.477822148910786,1.080013561257002e-05
460,993990153.4607,4108040,16.483525822628405,1.0853909254952898e-05
461,993994473.4607,4107237,16.489190185410738,1.090889213807074e-05
462,993998793.4607,4101524,16.4948147726425,1.096510927751926e-05
463,994003113.4607,4090531,16.500399097279235,1.1022586297330477e-05
464,994007433.4607,4074021,16.505942623209357,1.1081487807538542e-05
465,994011753.4607,4052272,16.511444771931625,1.114172710375598e-05
466,994016073.4607,4025669,16.516904975352087,1.1203313716979213e-05
467,994020393.4607,3994590,16.52232263778067,1.1266276595305006e-05
468,994024713.4607,3959395,16.527697133624244,1.1330645595268573e-05
469,994029033.4607,3920437,16.53302777664281,1.1396607644632157e-05
470,994033353.4607,3878050,16.538313827566277,1.1464067107430541e-05
471,994037673.4607,3832558,16.543554556502862,1.153303696958092e-05
472,994041993.4607,3784265,16.548749198238816,1.1603552073177969e-05
473,994046313.4607,3733461,16.553896950392108,1.1675648399460511e-05
474,994050633.4607,3680420,16.558996936771038,1.1749540221831398e-05
475,994054953.4607,3625399,16.56404821680567,1.1825122382423666e-05
476,994059273.4607,3568639,16.569049859057106,1.1902412129130235e-05
477,994063593.4607,3510368,16.57400088912214,1.1981451809009367e-05
478,994067913.4607,3450796,16.57890028724199,1.2062285377284897e-05
479,994072233.4607,3390126,16.583746945568585,1.2145160055168885e-05
480,994076553.4607,3328551,16.588539679260457,1.2229959064460108e-05
481,994080873.4607,3266258,16.593277313745126,1.2316704725240151e-05
482,994085193.4607,3203435,16.597958623090463,1.2405447964517266e-05
483,994089513.4607,3140279,16.602582327472412,1.2496241370097776e-05
484,994093833.4607,3077000,16.607147042034192,1.2589371277187106e-05
485,994098153.4607,3013842,16.61165128913443,1.26847052402889e-05
486,994102473.4607,2951085,16.616093600352546,1.2782270860268695e-05
487,994106793.4607,2889042,16.620472441398675,1.2882128262754392e-05
488,994111113.4607,2828058,16.62478620689339,1.298434029499595e-05
489,994115433.4607,2768499,16.629033156938352,1.3089240490608376e-05
490,994119753.4607,2710755,16.633211429910585,1.31966809739837e-05
491,994124073.4607,2655233,16.63731916386101,1.330669859521728e-05
492,994128393.4607,2602348,16.64135440908866,1.341936977461749e-05
493,994132713.4607,2552524,16.64531512503756,1.353477393288117e-05
494,994137033.4607,2506185,16.649199107621246,1.3653308344726448e-05
495,994141353.4607,2463748,16.653004007925915,1.377480639784835e-05
496,994145673.4607,2425619,16.65672747946193,1.3899316709587115e-05
497,994149993.4607,2392183,16.66036707299174,1.402693258193964e-05
498,994154313.4607,2363803,16.663920230003882,1.4157750674000469e-05
499,994158633.4607,2340809,16.667384192215867,1.4292241528021807e-05
500,994162953.4607,2323498,16.67075601928822,1.4430212895712326e-05
501,994167273.4607,2312128,16.674032762701696,1.4571725745346626e-05
502,994171593.4607,2306921,16.677211337331038,1.4716894794867434e-05
503,994175913.4607,2308061,16.680288511301253,1.486583991289973e-05
504,994180233.4607,2315560,16.68326079512326,1.5019124668552764e-05
505,994184553.4607,2328913,16.68612446186001,1.5176529875148556e-05
506,994188873.4607,2347497,16.688875759305454,1.53381358149895e-05
507,994193193.4607,2370694,16.691510753179234,1.5504087337611084e-05
508,994197513.4607,2397891,16.694025314961863,1.567453605971989e-05
509,994201833.4607,2428485,16.69641498480996,1.5850166540611524e-05
510,994206153.4607,2461889,16.698674994015036,1.6030727394782086e-05
511,994210473.4607,2497529,16.70080052630653,1.6216325800247365e-05
512,994214793.4607,2534849,16.70278652291411,1.640714664737474e-05
513,994219113.4607,2573311,16.704627666967678,1.6603384056876003e-05
514,994223433.4607,2612395,16.706318210771705,1.6805878630870537e-05
515,994227753.4607,2651600,16.707852001772956,1.701434088518937e-05
516,994232073.4607,2690445,16.709222804692168,1.7228914151742038e-05
517,994236393.4607,2728469,16.710424059341648,1.744983706401885e-05
518,994240713.4607,2765229,16.711448858763237,1.767736052399032e-05
519,994245033.4607,2800306,16.712289730033856,1.791252815693129e-05
520,994249353.4607,2833304,16.712938662452334,1.8155003351198298e-05
521,994253673.4607,2863850,16.713387509984955,1.840497765881245e-05
522,994257993.4607,2891599,16.713627682768077,1.8662760472681275e-05
523,994262313.4607,2916236,16.713650112734893,-1.892867718561769e-05
524,994266633.4607,2937564,16.713444964682804,-1.920403691142194e-05
525,994270953.4607,2955701,16.713001657799325,-1.948844677980874e-05
526,994275273.4607,2970826,16.712309367344986,-1.9782169098113832e-05
527,994279593.4607,2983100,16.71135662097133,-2.0085617622364844e-05
528,994283913.4607,2992669,16.71013124682788,-2.0399231505514065e-05
529,994288233.4607,2999651,16.708619991568046,-2.072469523723599e-05
530,994292553.4607,3004141,16.706808545704273,-2.106156476521062e-05
531,994296873.4607,3006203,16.704682198739977,-2.1410217932759912e-05
532,994301193.4607,3005867,16.702225315838866,-2.1771225018966414e-05
533,994305513.4607,3003133,16.699421261687885,-2.2145192392622567e-05
534,994309833.4607,2997965,16.696251882393387,-2.2534326213809073e-05
535,994314153.4607,2990291,16.69269750554243,-2.293811867949433e-05
536,994318473.4607,2980005,16.68873778264814,-2.3357115602514967e-05
537,994322793.4607,2966962,16.684350961058563,-2.379211997129012e-05
538,994327113.4607,2950987,16.679513741557496,-2.4243995039666265e-05
539,994331433.4607,2931868,16.674200524048786,-2.471572226685536e-05
540,994335753.4607,2909360,16.668383334289587,-2.5206763557915347e-05
541,994340073.4607,2883190,16.662032897614132,-2.571797435557651e-05
542,994344393.4607,2853054,16.655117553065686,-2.625058183660934e-05
543,994348713.4607,2818620,16.64760291673305,-2.6805937007968467e-05
544,994353033.4607,2779675,16.639450607665136,-2.738836496827271e-05
545,994357353.4607,2736494,16.630617804750177,-2.7997498474224716e-05
546,994361673.4607,2689462,16.621058342706796,-2.863495015035589e-05
547,994365993.4607,2638963,16.61072049423223,-2.930298600974577e-05
548,994370313.4607,2585375,16.59954543115008,-3.0004219251868572e-05
549,994374633.4607,2529067,16.587463532288965,-3.0745954616349305e-05
550,994378953.4607,2470396,16.57439091799571,-3.1528386472743965e-05
551,994383273.4607,2409706,16.56022794471967,-3.2353540786786845e-05
552,994387593.4607,2347322,16.544853131936716,-3.3220682113469546e-05
553,994391913.4607,2283547,16.52812665904391,-3.411910755068228e-05
554,994396233.4607,2218662,16.509925556616565,-3.500715832596307e-05
555,994400553.4607,2152918,16.490262804454936,-3.582972704014603e-05
556,994404873.4607,2086539,16.46939167602464,-3.6616700003601765e-05
557,994409193.4607,2019715,16.447583899916747,-3.750583293763887e-05
558,994413513.4607,1952598,16.424781798388068,-3.857706406227589e-05
559,994417833.4607,1885295,16.40067125037156,-3.9801774765239635e-05
560,994422153.4607,1817872,16.374937766777382,-4.111169165798988e-05
561,994426473.4607,1750348,16.3473441250093,-4.2489221617908425e-05
562,994430793.4607,1682698,16.31769415036721,-4.393482111274758e-05
563,994435113.4607,1614855,16.285803187427696,-4.545494487066669e-05
564,994439433.4607,1546736,16.25147715661418,-4.7067399573789734e-05
565,994443753.4607,1478332,16.214503902089106,-4.877496313273722e-05
566,994448073.4607,1409698,16.17465664380463,-5.0586027794403186e-05
567,994452393.4607,1340929,16.131684644540023,-5.251069185542011e-05
568,994456713.4607,1272160,16.085309618532104,-5.4559752336044744e-05
569,994461033.4607,1203557,16.035215217308085,-5.675980828020121e-05
570,994465353.4607,1135316,15.981043078991176,-5.9113207350266685e-05
571,994469673.4607,1067659,15.922402961231407,-6.163228611760053e-05
572,994473993.4607,1000829,15.858858605673001,-6.4332699643048e-05
573,994478313.4607,935088,15.789921483383425,-6.723172143407237e-05
574,994482633.4607,870713,15.715031634552696,-7.037130449844619e-05
575,994486953.4607,807996,15.633549183892686,-7.375673589390792e-05
576,994491273.4607,747236,15.544771044384806,-7.740900318436402e-05
577,994495593.4607,688744,15.447904948323856,-8.135451079160132e-05
578,994499913.4607,632834,15.342057101968553,-8.562241455085817e-05
579,994504233.4607,579824,15.226195983059302,-9.027875587420458e-05
580,994508553.4607,530035,15.099135503288093,-9.533466839749927e-05
581,994512873.4607,483786,14.959566602594961,-0.00010082459841906672
582,994517193.4607,441397,14.806011081505075,-0.00010679040802004054
583,994521513.4607,403181,14.636802242106096,-0.00011327682530507591
584,994525833.4607,369305,14.45002308097408,-0.00012037274052359491
585,994530153.4607,339409,14.243486418129978,-0.00012809136521957444
586,994534473.4607,313018,14.014815759522175,-0.00013647238838441114
587,994538793.4607,289651,13.761388523338102,-0.00014555719201777027
588,994543113.4607,268817,13.480345903414756,-0.00015537955405892074
589,994547433.4607,250022,13.168550643919021,-0.00016596273258792098
590,994551753.4607,232766,12.822662239746068,-0.00017727016251008242
591,994556073.4607,216557,12.439426790842543,-0.00018925368290512637
592,994560393.4607,200920,12.015772620746523,-0.0002018228979054056
593,994564713.4607,185409,11.549091639083235,-0.00021483080393072744
594,994569033.4607,169630,11.037554712629566,-0.00022781125831331946
595,994573353.4607,153250,10.48071180133483,-0.00024053530333717298
596,994577673.4607,136014,9.880301532383996,-0.00025261247619623667
597,994581993.4607,117759,9.240871302550287,-0.0002636564794064557
598,994586313.4607,98416,8.570892228150978,-0.0002726884430238894
599,994590633.4607,78014,7.881103355705175,-0.00027964526561847624
600,994594953.4607,56669,7.1972326636326,-0.0002865047758492227
601,994599273.4607,34544,6.530325755551401,-0.0002562536545427254
602,994603593.4607,11952,5.946721581820364,-0.0004573536725569656
603,994607913.4607,12144,5.355441065815128,-0.0003298212634857661
604,994612233.4607,35365,4.945145449271259,-0.00026486975771542387
605,994616553.4607,58459,4.808101092470057,-0.0002665242346845704
606,994620873.4607,81186,4.816424380409639,0.00025413102585338773
607,994625193.4607,103490,4.957934624479164,0.00024296173787054172
608,994629513.4607,125379,5.203169603978849,0.00023072695036407297
609,994633833.4607,146954,5.51914234733715,0.0002178292105324729
610,994638153.4607,168394,5.877643145361905,0.00020500573939811177
611,994642473.4607,189936,6.256810362997608,0.00019249998037268692
612,994646793.4607,211859,6.641206315815632,0.0001804944064219943
613,994651113.4607,234465,7.020564723836121,0.0001691021541582879
614,994655433.4607,258061,7.388496934775509,0.00015839168972607584
615,994659753.4607,282947,7.741296020086656,0.0001484141457134154
616,994664073.4607,309413,8.07694777051991,0.00013916128223120125
617,994668393.4607,337733,8.394639918283838,0.0001306072789055967
618,994672713.4607,368169,8.69433757326995,0.00012271633187770534
619,994677033.4607,400979,8.976531581743773,0.00011548585369997772
620,994681353.4607,436418,9.242008304842832,0.00010883654057758709
621,994685673.4607,474757,9.491645138444355,0.00010271737338483535
622,994689993.4607,516280,9.726397538673158,9.708439333370978e-05
623,994694313.4607,561297,9.94724334080426,9.189599323086732e-05
624,994698633.4607,610030,10.155168399281429,8.714522757867397e-05
625,994702953.4607,662299,10.351125600159886,8.276396471683691e-05
626,994707273.4607,717827,10.535981055950009,7.871481712474617e-05
627,994711593.4607,776326,10.710547689128502,7.496799033498171e-05
628,994715913.4607,837500,10.875582744031187,7.149644431680062e-05
629,994720233.4607,901045,11.031799933383068,6.829745181749721e-05
630,994724553.4607,966651,11.179860763172597,6.532673144113381e-05
631,994728873.4607,1034004,11.320353699285844,6.256149579001965e-05
632,994733193.4607,1102789,11.453819792448625,5.998406654865433e-05
633,994737513.4607,1172697,11.580756082435663,5.7578481843607864e-05
634,994741833.4607,1243420,11.70162616487446,5.5344765751460665e-05
635,994746153.4607,1314661,11.81685760512626,5.325527168296821e-05
636,994750473.4607,1386133,11.926830982755096,5.129636990601167e-05
637,994754793.4607,1457565,12.031895954361815,4.945763896523676e-05
638,994759113.4607,1528702,12.132374021092986,4.772963126251458e-05
639,994763433.4607,1599311,12.228565508483932,4.6113492487824736e-05
640,994767753.4607,1669181,12.320748353665845,4.4591689709837244e-05
641,994772073.4607,1738134,12.409171315074506,4.315588408052556e-05
642,994776393.4607,1806021,12.494063912652729,4.179977169210111e-05
643,994780713.4607,1872732,12.575638175645086,4.0517601110555265e-05
644,994785033.4607,1938247,12.654093112831601,3.931082527859152e-05
645,994789353.4607,2002716,12.72961392604497,3.8167986146143385e-05
646,994793673.4607,2066286,12.802367448408539,3.708380906584663e-05
647,994797993.4607,2129054,12.872508453352891,3.605434998393447e-05
648,994802313.4607,2191069,12.94018071503956,3.507598580410882e-05
649,994806633.4607,2252327,13.005519921927666,3.415013774333411e-05
650,994810953.4607,2312777,13.068653094988804,3.3269069400012026e-05
651,994815273.4607,2372321,13.129695378477496,3.242932631794079e-05
652,994819593.4607,2430814,13.188754183745322,3.1628352676154735e-05
653,994823913.4607,2488070,13.245929837156208,3.0863784639065675e-05
654,994828233.4607,2543864,13.301317532391307,3.013688572710378e-05
655,994832553.4607,2597935,13.355006877544026,2.944226311536962e-05
656,994836873.4607,2649989,13.407079556243303,2.8777572776711253e-05
657,994841193.4607,2699704,13.457612136512171,2.8141097867471736e-05
658,994845513.4607,2746730,13.506676464780652,2.7531241844876852e-05
659,994849833.4607,2790699,13.554341010667,2.6949083672655897e-05
660,994854153.4607,2831218,13.600670510577023,2.6390768194092715e-05
661,994858473.4607,2867882,13.645724241720762,2.5854670520860688e-05
662,994862793.4607,2900271,13.689558008766383,2.533962043850527e-05
663,994867113.4607,2927952,13.732224418095965,2.4844524979430338e-05
664,994871433.4607,2950638,13.773773846805918,2.4370311246581946e-05
665,994875753.4607,2968570,13.814254182140319,2.39141550663783e-05
666,994880073.4607,2982095,13.853709499855935,2.3474895663729472e-05
667,994884393.4607,2991547,13.892181490124797,2.3051703534580277e-05
668,994888713.4607,2997237,13.929709623453597,2.2643798638476132e-05
669,994893033.4607,2999461,13.966331854097852,2.2251953599837018e-05
670,994897353.4607,2998487,14.002084393626305,2.1874043109289275e-05
671,994901673.4607,2994563,14.03700069188624,2.1509213747926263e-05
672,994905993.4607,2987910,14.071112491190146,2.115686385139136e-05
673,994910313.4607,2978723,14.10444993959146,2.0816426320889583e-05
674,994914633.4607,2967170,14.137042121099716,2.0488549366530627e-05
675,994918953.4607,2953393,14.168916876530663,2.0171608209512316e-05
676,994923273.4607,2937506,14.200100007136157,1.9864966239983964e-05
677,994927593.4607,2919599,14.230616073101084,1.9568180832693176e-05
678,994931913.4607,2899738,14.260488473841093,1.9280833611962094e-05
679,994936233.4607,2877969,14.289739854327506,1.9003471928653716e-05
680,994940553.4607,2854318,14.318391961618513,1.873483285189692e-05
681,994944873.4607,2828798,14.346465011757072,1.847443322294602e-05
682,994949193.4607,2801416,14.373978306120193,1.8221941845710185e-05
683,994953513.4607,2772173,14.400950288453883,1.7977044885175445e-05
684,994957833.4607,2741121,14.427398862071994,1.7740206991827744e-05
685,994962153.4607,2708485,14.453341273226497,1.7510430378137364e-05
686,994966473.4607,2674562,14.478793601681236,1.7287341670855537e-05
687,994970793.4607,2639690,14.503771243311379,1.707068863992715e-05
688,994975113.4607,2604237,14.528288952388227,1.6860230891844897e-05
689,994979433.4607,2568606,14.552361092213292,1.665636406842589e-05
690,994983753.4607,2533224,14.576001539125413,1.6458286145368668e-05
691,994988073.4607,2498544,14.599223265483985,1.6265702519629744e-05
692,994992393.4607,2465040,14.622038723026042,1.6078415588159427e-05
693,994996713.4607,2433204,14.644459870860201,1.5896236329811757e-05
694,995001033.4607,2403542,14.666498374537145,1.5719499222162263e-05
695,995005353.4607,2376571,14.688165522782441,1.5547551263765985e-05
696,995009673.4607,2352812,14.70947188152364,1.5380156747368976e-05
697,995013993.4607,2332790,14.730427602678928,1.5217160573238637e-05
698,995018313.4607,2317023,14.751042446677596,1.5058415340185146e-05
699,995022633.4607,2306020,14.77132594752374,1.4904211689948587e-05
700,995026953.4607,2300275,14.791287349015866,1.475401752112846e-05
701,995031273.4607,2300260,14.810935323318295,1.4607646581963012e-05
702,995035593.4607,2306423,14.830278226347133,1.4464978278609385e-05
703,995039913.4607,2319183,14.849324116074571,1.4325896663185183e-05
704,995044233.4607,2338781,14.868080888006324,1.4190654221465265e-05
705,995048553.4607,2364900,14.88655621851535,1.405880774750259e-05
706,995052873.4607,2397081,14.90475732570684,1.3930204105136264e-05
707,995057193.4607,2434841,14.92269117730297,1.3804745065296438e-05
708,995061513.4607,2477680,14.940364502670969,1.3682336178685193e-05
709,995065833.4607,2525086,14.957783904622385,1.3563195776566264e-05
710,995070153.4607,2576540,14.974955811127595,1.3446952016424127e-05
711,995074473.4607,2631522,14.99188627346316,1.3333478558855385e-05
712,995078793.4607,2689516,15.008581140099526,1.3222695623867617e-05
713,995083113.4607,2750010,15.02504606665588,1.3114526672452005e-05
714,995087433.4607,2812506,15.041286609740215,1.3009162942645105e-05
715,995091753.4607,2876517,15.057308186454877,1.2906290612433174e-05
716,995096073.4607,2941572,15.073115903633003,1.2805805215621985e-05
717,995100393.4607,3007217,15.088714703540193,1.2707642198168579e-05
718,995104713.4607,3073020,15.104109372543107,1.2611739064753178e-05
719,995109033.4607,3138569,15.119304620520527,1.2518265341363796e-05
720,995113353.4607,3203476,15.13430504661517,1.2426953686075738e-05
721,995117673.4607,3267379,15.149114993265043,1.2337717374161041e-05
722,995121993.4607,3329944,15.16373867038832,1.2250503500374763e-05
723,995126313.4607,3390867,15.178180161792817,1.2165261015518731e-05
724,995130633.4607,3449923,15.192443493683937,1.2082140080037532e-05
725,995134953.4607,3507066,15.206532604802474,1.2000911153421713e-05
726,995139273.4607,3562285,15.220451221250356,1.1921500426991798e-05
727,995143593.4607,3615559,15.234202961297449,1.184386342575881e-05
728,995147913.4607,3666855,15.247791340684168,1.1767956848144159e-05
729,995152233.4607,3716121,15.261219829653747,1.1693913016780392e-05
730,995156553.4607,3763284,15.274491826208966,1.1621531872152817e-05
731,995160873.4607,3808251,15.28761054565992,1.1550749658434797e-05
732,995165193.4607,3850900,15.300579109840623,1.1481528361558799e-05
733,995169513.4607,3891088,15.31340054982021,1.1413831377910724e-05
734,995173833.4607,3928644,15.326077855662641,1.1347777376899179e-05
735,995178153.4607,3963371,15.33861395379521,1.1283193825526283e-05
736,995182473.4607,3995048,15.351011614237866,1.1220028010242467e-05
737,995186793.4607,4023427,15.363273529874112,1.1158249865897448e-05
738,995191113.4607,4048238,15.375402321123001,1.1097830105016396e-05
739,995195433.4607,4069186,15.387400580332821,1.103887740358751e-05
740,995199753.4607,4085956,15.39927085301294,1.098124013057954e-05
741,995204073.4607,4098211,15.411015555678683,1.0924872723598713e-05
742,995208393.4607,4105596,15.42263704296357,1.0869748789807217e-05
743,995212713.4607,4107735,15.434137609528362,1.081584271523316e-05
744,995217033.4607,4104386,15.445519526866484,1.0763251259423274e-05
745,995221353.4607,4095817,15.456785025784567,1.0711839876752313e-05
746,995225673.4607,4082406,15.467936223287655,1.0661568182667379e-05
747,995229993.4607,4064524,15.478975180999718,1.0612413406377678e-05
748,995234313.4607,4042534,15.489903906939544,1.0564353502386965e-05
749,995238633.4607,4016789,15.500724387516579,1.0517476394821496e-05
750,995242953.4607,3987635,15.511438572284689,1.0471663092426506e-05
751,995247273.4607,3955406,15.522048311293343,1.0426878929986912e-05
752,995251593.4607,3920426,15.532555405768456,1.038310502273717e-05
753,995255913.4607,3883009,15.542961610213975,1.0340323137949879e-05
754,995260233.4607,3843461,15.55326866065021,1.0298614780452952e-05
755,995264553.4607,3802076,15.563478261798679,1.0257874264381098e-05
756,995268873.4607,3759142,15.573592032773947,1.0218072170186786e-05
757,995273193.4607,3714941,15.583611551530373,1.0179193113998556e-05
758,995277513.4607,3669750,15.59353835712421,1.0141222212607283e-05
759,995281833.4607,3623847,15.60337397471254,1.0104235495767091e-05
760,995286153.4607,3577509,15.613119904596292,1.0068138331292893e-05
761,995290473.4607,3531024,15.622777575023825,1.0032904953242986e-05
762,995294793.4607,3484689,15.632348380721423,9.998522347621369e-06
763,995299113.4607,3438821,15.641833685318309,9.964977687833734e-06
764,995303433.4607,3393741,15.651234842307922,9.932341064829319e-06
765,995307753.4607,3349728,15.660553185045778,9.900526199231288e-06
766,995312073.4607,3307074,15.66978998418138,9.869509181440128e-06
767,995316393.4607,3266097,15.678946480611868,9.839278194538544e-06
768,995320713.4607,3227138,15.688023885747906,9.809821486653814e-06
769,995325033.4607,3190550,15.69702339946847,9.781204174070993e-06
770,995329353.4607,3156694,15.705946200471853,9.753347783489763e-06
771,995333673.4607,3125934,15.7147934096791,9.726232028836255e-06
772,995337993.4607,3098630,15.723566120058893,9.699847731572987e-06
773,995342313.4607,3075130,15.732265398573606,9.674186116307401e-06
774,995346633.4607,3055768,15.740892303364726,9.64931024875682e-06
775,995350953.4607,3040855,15.749447876797326,9.625148788398118e-06
776,995355273.4607,3030676,15.757933114130186,9.601684183607352e-06
777,995359593.4607,3025486,15.766348989504689,9.578908593085086e-06
778,995363913.4607,3025509,15.774696456479923,9.556814313682719e-06
779,995368233.4607,3030936,15.782976462044653,9.53546068878708e-06
780,995372553.4607,3041923,15.791189939380391,9.514780899474091e-06
781,995376873.4607,3058599,15.799337779625896,9.49475870321627e-06
782,995381193.4607,3081065,15.807420853667177,9.475387037385839e-06
783,995385513.4607,3109400,15.815440012727459,9.456659199165547e-06
784,995389833.4607,3143541,15.823396100363365,9.438631601137537e-06
785,995394153.4607,3182961,15.831289946028503,9.421242539528478e-06
786,995398473.4607,3227043,15.839122341205,9.40447739374909e-06
787,995402793.4607,3275182,15.846894058677371,9.38833071648369e-06
788,995407113.4607,3326789,15.854605853053814,9.372797089824367e-06
789,995411433.4607,3381288,15.862258471241553,9.357931512596298e-06
790,995415753.4607,3438122,15.869852647335248,9.343676548664215e-06
791,995420073.4607,3496745,15.877389082207927,9.330019528951878e-06
792,995424393.4607,3556630,15.884868460438087,9.316956372237996e-06
793,995428713.4607,3617262,15.892291450743917,9.304483161387765e-06
794,995433033.4607,3678138,15.89965871511695,9.292653805369885e-06
795,995437353.4607,3738770,15.906970904588597,9.281414374493636e-06
796,995441673.4607,3798684,15.914228642323973,9.270753641364602e-06
797,995445993.4607,3857416,15.921432537865767,9.260668452217741e-06
798,995450313.4607,3914515,15.92858318774006,9.251155610400723e-06
799,995454633.4607,3969543,15.935681182955385,9.242268020022992e-06
800,995458953.4607,4022075,15.942727105071539,9.233953623289524e-06
801,995463273.4607,4071699,15.94972151176386,9.226201762726478e-06
802,995467593.4607,4118020,15.95666494795298,9.219009222251754e-06
803,995471913.4607,4160658,15.963557945543629,9.212373172387713e-06
804,995476233.4607,4199348,15.970401028287027,9.206344858081524e-06
805,995480553.4607,4234191,15.977194707680177,9.200874370946281e-06
806,995484873.4607,4265353,15.98393947112985,9.195952440070515e-06
807,995489193.4607,4292985,15.9906357909535,9.191577217888945e-06
808,995493513.4607,4317218,15.997284125266278,9.187747872978392e-06
809,995497833.4607,4338161,16.00388492281716,9.184516715557771e-06
810,995502153.4607,4355902,16.010438621190076,9.181837455300982e-06
811,995506473.4607,4370499,16.016945639789867,9.17970196088895e-06
812,995510793.4607,4381988,16.023406387598353,9.178112572038968e-06
813,995515113.4607,4390375,16.029821253276605,9.177055290726921e-06
814,995519433.4607,4395638,16.036190697801096,9.176617897233017e-06
815,995523753.4607,4397727,16.04251472312028,9.176582843283117e-06
816,995528073.4607,4396565,16.04879554613058,9.177328781710807e-06
817,995532393.4607,4392046,16.055028034267274,9.178488979734857e-06
818,995536713.4607,4384037,16.061248790933007,9.180488236325184e-06
819,995541033.4607,4372378,16.067221195961327,9.182561921317333e-06
820,995545353.4607,4356886,16.074478196553198,9.198449372057044e-06
821,995549673.4607,4337353,16.082678514285917,9.189826651486861e-06
822,995553993.4607,4313548,16.088448622634925,9.192875133452986e-06
823,995558313.4607,4285223,16.094503375629483,9.1974978401658e-06
824,995562633.4607,4252228,16.100419804925306,9.20242917085455e-06
825,995566953.4607,4214844,16.106311419568428,9.208142131517199e-06
826,995571273.4607,4173450,16.112159684629024,9.214345775667305e-06
827,995575593.4607,4128433,16.117966240448343,9.221113318506094e-06
828,995579913.4607,4080186,16.1237315915361,9.228433836000128e-06
829,995584233.4607,4029107,16.129455803508854,9.23636581749741e-06
830,995588553.4607,3975597,16.135139128576654,9.244865739562428e-06
831,995592873.4607,3920064,16.140781760950453,9.253928621764567e-06
832,995597193.4607,3862918,16.146383892833974,9.26355770849514e-06
833,995601513.4607,3804576,16.15194570688258,9.273756117313157e-06
834,995605833.4607,3745459,16.157467374619003,9.284584335551542e-06
835,995610153.4607,3685996,16.162949056938423,9.295997075015485e-06
836,995614473.4607,3626624,16.16839090883685,9.307989927595475e-06
837,995618793.4607,3567789,16.173793076575457,9.32056627512394e-06
838,995623113.4607,3509949,16.17915569759311,9.333729487684174e-06
839,995627433.4607,3453577,16.184478895852244,9.347541712322811e-06
840,995631753.4607,3399162,16.18976278196275,9.361956504868241e-06
841,995636073.4607,3347214,16.195007459326007,9.376969629503474e-06
842,995640393.4607,3298265,16.2002130189002,9.392585427325933e-06
843,995644713.4607,3252874,16.20537953863786,9.40880843392136e-06
844,995649033.4607,3211537,16.210507078496427,9.425705747343436e-06
845,995653353.4607,3174440,16.215595681768093,9.443230964812157e-06
846,995657673.4607,3141709,16.22064538678349,9.461381900934756e-06
847,995661993.4607,3113465,16.225656220290247,9.480164990194244e-06
848,995666313.4607,3089819,16.230628198490837,9.499586634573633e-06
